auth_id,ACS - Student Loans,Amazon Order - Athletic Equipment,Amazon Order - Baby Crib,Amazon Order - Biology Book,Amazon Order - Mathematics Book,Amazon Order - Paint Bushes,Amazon Order - Paint Canvas,Amazon Order - Science Book,Amazon Order - Star Wars Figurine,Art Auction,Art Museum,Art's Art Supplies,Ashley's Craft Store,Athletic Apparel,"Babies ""R"" Us",Bank Fee - Negative Balance,Best Western Hotel,Bike Rental,Bowling,BuyBuyBaby.com,Cancun Beach Resort,Coffee,Comfort Inn,Concert Ticket,Credit Card Overdraft Fee,Credit Card Payment,DVD - Star Trek,Dick's Sporting Goods,Divorce Lawyer Fees,FedEx Shipping,Fisker Night Club,Food Delivery - GrubHub,Food Delivery - Uber Eats,GNC,Gas & Electric,Goods2 - ThinkGeek,Green Flash Brewery,Guitar Center,Hamilton Move & Storage,Home Depot,Hospital - Prenatal Care,Housing Rent,Housing Rent - Late Fee,Ice Skating Rink,Jerome's Furniture,John's Bar & Restaurant,Karaoke Bar,Kay Jewelry,Library Membership,Lyft,Mark's Movers,Mary's Book Store,Michael's Crafts,Movie Ticket,Music Lessons - Piano,NBA Ticket - Lakers,NFL Ticket - Chargers,Navient - Student Loans,Netflix Subscription,On Demand Movie,On Demand TV,Online Education Courses,Owl Night Club,Painting Course Fees,Paycheck,Pet Smart,Pet Supply - Cat Food,PlayStation Membership,Podcast Subscription,Public Transportation - Bus Pass,Public Transportation - Train Pass,Ralph's Grocery Store,Red Box DVD Rental,Refrigerator Depot,Restaurant - Burgers,Restaurant - Chinese,Restaurant - Pizza,Restaurant - Steakhouse,Rodriguez's Bar and Grill,Sam's Sporting Apparel,San Diego Museum,Science Museum,Seaside Bar,Southwest Flights - Cancun,Sprouts Market,Starbucks Coffee,Taxi,Time Warne Cable - Late Payment Fee,Time Warner Cable,Total Gym Fees,Uber,Video Game - PlayStation,Vitamin Shoppe,Von's Groceries,Water & Sewer,Water & Sewer - Late Payment Penalty,Wedding Planner,Whole Foods,Wine Bar,Wine Delivery
28328,-2700.0,0.0,-11.23,0.0,0.0,-3170.92,-3729.450000000002,0.0,0.0,-3934.0300000000016,0.0,-2841.949999999998,-3281.4299999999994,0.0,-18.04,-404.57,0.0,0.0,0.0,-28.05,-34.18,0.0,0.0,0.0,-1322.81,-3080.0,0.0,0.0,0.0,-15.81,0.0,-1230.0800000000006,0.0,0.0,0.0,0.0,0.0,-4035.92,-35.56,-43.09,-39.8,-20090.0,-610.5,0.0,-6.77,0.0,0.0,-13.01,0.0,-2552.350000000001,-37.34,0.0,-3614.4800000000005,0.0,-3071.35,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,-3946.3199999999997,32013.0,0.0,0.0,0.0,0.0,-2384.149999999999,-2136.16,-1458.04,0.0,-27.9,-1094.8500000000001,-1318.6999999999998,-1694.0999999999997,-1729.9899999999998,0.0,0.0,0.0,0.0,0.0,-38.27,-1338.95,-1531.1299999999997,-1792.34,-440.5699999999999,-500.0,0.0,-2750.8800000000006,0.0,0.0,-1615.9500000000003,-1060.0,-542.24,-39.49,-1534.17,0.0,0.0
6896,0.0,0.0,-24.11,-2646.5599999999995,-3006.300000000001,0.0,0.0,-2754.14,-3298.540000000001,0.0,-2573.78,0.0,0.0,0.0,-108.71,0.0,0.0,0.0,0.0,-0.55,-114.02,-3216.17,0.0,0.0,0.0,-3080.0,-3010.0899999999992,0.0,0.0,-28.73,0.0,-1509.3200000000004,0.0,0.0,-640.0,-2916.549999999999,0.0,0.0,-16.9,-18.83,-32.63,-20937.0,0.0,0.0,-13.69,0.0,0.0,-21.81,-2719.22,-2726.9999999999995,-31.88,-2387.769999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2337.8599999999983,0.0,0.0,63811.0,0.0,0.0,0.0,0.0,-2682.3399999999997,-2422.52,-1109.0,0.0,-85.64,-1256.43,-967.77,-1414.0,-932.4100000000001,0.0,0.0,-2870.66,-3314.889999999998,0.0,-14.34,-1370.0699999999997,-1210.1100000000001,-2580.9199999999996,0.0,0.0,0.0,-2353.4100000000003,-2674.8899999999994,0.0,-1116.51,0.0,0.0,-18.18,-1201.3999999999999,0.0,0.0
28337,0.0,0.0,-39.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.85,-855.35,-38.89,0.0,-2786.0599999999995,-73.28,-75.82,0.0,-2.05,-3343.86,-1547.5800000000002,-3080.0,0.0,0.0,-69.18,-21.51,-2925.1100000000006,-1253.5399999999997,0.0,0.0,-640.0,0.0,-2752.2699999999995,0.0,-74.34,-31.94,-10.53,-19699.0,-738.3700000000001,-2383.35,-25.77,-3065.0500000000006,-2879.339999999999,-27.72,0.0,-2401.809999999999,-3.14,0.0,0.0,-2664.3899999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2027.0999999999997,0.0,55608.0,0.0,0.0,0.0,0.0,-2353.02,-2600.690000000001,-1338.27,0.0,-55.63,-1328.2800000000002,-1341.1800000000005,-1426.67,-1500.4900000000002,-2475.17,0.0,0.0,0.0,-3077.92,-28.09,-1392.7699999999998,-1230.6299999999997,-2774.4,-595.6800000000001,-500.0,0.0,-2906.5199999999995,0.0,0.0,-1190.6399999999999,0.0,-634.0200000000001,-39.55,-1378.7599999999998,-3251.5199999999986,0.0
41101,-2700.0,0.0,-44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.43,-606.77,0.0,0.0,0.0,-16.87,0.0,0.0,0.0,0.0,-1157.39,-3080.0,0.0,0.0,0.0,-14.54,0.0,-4539.620000000002,-3138.66,0.0,-640.0,0.0,0.0,0.0,-2.66,-19.79,-32.07,-21061.0,-857.5399999999997,0.0,-14.62,0.0,0.0,0.0,0.0,-1962.62,-11.49,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,-4166.190000000001,-3430.140000000001,0.0,0.0,0.0,76120.0,-3607.7900000000004,-3483.1700000000005,-2689.8500000000004,-4265.469999999999,-2623.42,-2060.8800000000006,-1270.3300000000002,-3541.53,-77.14,-794.4699999999999,-1245.6299999999997,-1455.1100000000004,-1176.61,0.0,0.0,0.0,0.0,0.0,0.0,-1177.6,-1573.5400000000002,-1876.2099999999996,-655.1700000000001,-500.0,0.0,-2353.7899999999995,0.0,0.0,-1213.9499999999998,-1060.0,-737.5799999999998,0.0,-1119.9700000000003,0.0,-3605.400000000001
2805,-2700.0,0.0,-38.61,0.0,0.0,-4308.650000000001,-3805.360000000001,0.0,0.0,-4775.980000000001,0.0,-4433.630000000002,-4082.78,0.0,-28.37,0.0,0.0,0.0,0.0,-48.54,-112.2,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-93.02,0.0,-1278.25,0.0,0.0,0.0,0.0,0.0,-3738.0199999999973,-31.64,-0.26,-5.11,-19970.0,0.0,0.0,-1.7,0.0,0.0,-9.73,0.0,-2741.390000000001,-0.9,0.0,-5127.870000000001,0.0,-4515.8499999999985,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,-4622.439999999998,41052.0,0.0,0.0,0.0,0.0,-2618.61,-2535.5099999999998,-1515.22,0.0,-8.1,-907.7699999999999,-1381.16,-1610.0600000000002,-1157.4699999999998,0.0,0.0,0.0,0.0,0.0,-16.94,-1055.7400000000005,-1400.1699999999994,-2156.6000000000004,0.0,-500.0,0.0,-2623.640000000001,0.0,0.0,-971.7,-1060.0,0.0,-26.66,-1507.5699999999997,0.0,0.0
37458,0.0,0.0,-16.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.02,0.0,0.0,0.0,0.0,-13.8,-14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.98,0.0,-4607.039999999999,-3785.44,0.0,-640.0,0.0,0.0,0.0,-24.13,-16.56,-39.51,-22413.0,0.0,0.0,-74.18,0.0,0.0,-7.02,0.0,-2113.109999999999,-85.61,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,0.0,-3702.3399999999992,-3452.28,0.0,0.0,0.0,82720.0,-4566.490000000002,-3931.6000000000004,-3148.51,-3696.479999999999,-3105.8499999999995,-2581.4500000000007,-1420.7900000000002,-4000.349999999998,-7.65,-1180.1499999999999,-1748.5199999999995,-1082.7499999999998,-1710.16,0.0,0.0,0.0,0.0,0.0,-33.96,-1161.3200000000004,-2048.4100000000003,-2128.5200000000004,0.0,-500.0,0.0,-3110.39,0.0,0.0,-971.2499999999998,-1060.0,0.0,-8.76,-1565.4799999999998,0.0,-3858.1099999999983
91528,-2700.0,0.0,-3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.07,0.0,0.0,0.0,0.0,-23.77,-27.41,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-39.92,0.0,-5079.980000000003,-3557.9599999999996,0.0,0.0,0.0,0.0,0.0,-14.66,-9.08,-26.9,-21204.0,0.0,0.0,-1.95,0.0,0.0,-22.81,0.0,-3102.0000000000014,-30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.79999999999998,-3812.8699999999994,-3215.4900000000016,0.0,0.0,0.0,3711.0,-3998.9799999999996,-3105.88,-3794.4100000000026,-3833.7199999999984,-2730.4200000000005,-2622.83,-1117.1599999999999,-3976.269999999999,-21.21,-1308.4200000000003,-1588.5000000000005,-1484.4899999999993,-1000.2699999999999,0.0,0.0,0.0,0.0,0.0,-20.02,-1251.0500000000002,-1552.9899999999996,-2349.63,0.0,-500.0,0.0,-2190.6200000000003,0.0,0.0,-1384.8200000000002,-1060.0,0.0,-3.48,-1708.5900000000001,0.0,-3962.67
42059,0.0,0.0,-3.44,0.0,0.0,-4624.460000000002,-4368.400000000002,0.0,0.0,-3572.479999999999,0.0,-3936.4800000000005,-4457.699999999999,0.0,-5.4,0.0,0.0,0.0,0.0,-30.26,-38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.08,0.0,-2018.66,0.0,0.0,0.0,0.0,0.0,-4029.06,-9.95,-22.44,-34.23,-21857.0,0.0,0.0,-8.76,0.0,0.0,-96.54,0.0,-2330.64,-84.0,0.0,-3860.6200000000003,0.0,-4217.489999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4671.630000000003,50609.0,0.0,0.0,0.0,0.0,-2306.8299999999995,-2233.1199999999994,-1342.3700000000001,0.0,-32.57,-1351.6,-1499.3300000000002,-1084.4,-1403.9800000000005,0.0,0.0,0.0,0.0,0.0,-5.26,-1410.1100000000001,-1405.3400000000004,-2617.5899999999992,0.0,0.0,0.0,-2855.3799999999997,0.0,0.0,-1262.7899999999997,-1060.0,0.0,-24.92,-1099.85,0.0,0.0
98104,0.0,-3488.910000000001,-22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3530.51,-4.59,0.0,-33.47,-3204.3799999999987,0.0,-96.6,-11.77,0.0,-29.31,0.0,0.0,0.0,0.0,-4385.969999999999,-28.79,0.0,0.0,-1397.28,0.0,-4427.069999999998,-640.0,0.0,0.0,0.0,0.0,0.0,-28.85,-21532.0,0.0,0.0,0.0,0.0,0.0,-38.14,0.0,-2302.0699999999997,0.0,0.0,0.0,0.0,0.0,-4348.869999999997,-3657.339999999998,-3940.0,0.0,0.0,0.0,0.0,0.0,0.0,34938.0,0.0,0.0,0.0,0.0,-2696.7400000000002,-3596.76,-1266.6200000000001,0.0,0.0,-1543.51,-1254.8800000000003,-1367.9099999999999,-1547.2699999999998,0.0,-3385.0099999999998,0.0,0.0,0.0,-34.47,-1314.3800000000003,-1048.99,-2351.399999999999,0.0,0.0,-4043.09,-2784.200000000001,0.0,-4008.999999999999,-1134.53,0.0,0.0,-37.29,-1549.3100000000006,0.0,0.0
54454,-2700.0,0.0,-8.19,-2896.360000000001,-2494.810000000001,0.0,0.0,-3321.8,-2931.3099999999986,0.0,-3002.210000000001,0.0,0.0,0.0,-22.76,-497.55,0.0,0.0,0.0,-2.73,-79.44,-2468.4700000000007,0.0,0.0,-1328.8599999999997,0.0,-2137.6800000000003,0.0,0.0,-35.15,0.0,-1614.7600000000002,0.0,0.0,-640.0,-1791.2800000000002,0.0,0.0,-39.11,-12.39,-21.58,-21207.0,-295.47999999999996,0.0,-39.41,0.0,0.0,-13.15,-2578.9600000000014,-2949.7299999999987,-24.41,-1864.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1984.4399999999998,0.0,0.0,26766.0,0.0,0.0,0.0,0.0,-2948.080000000001,-3052.9399999999996,-1658.67,0.0,-10.05,-1723.0300000000002,-1409.7999999999997,-1871.7099999999998,-1367.5899999999997,0.0,0.0,-2802.879999999999,-2676.1999999999994,0.0,-12.55,-1336.82,-1448.6699999999998,-2101.2299999999996,-983.3300000000002,-500.0,0.0,-2221.8399999999997,-3339.900000000001,0.0,-1097.65,0.0,-883.55,-21.32,-1185.44,0.0,0.0
